phase,label,backend,batch,simd,omp,mpi,ranks,threads,nx,ny,nz,steps,px,py,pz,wall_ms,mpi_ms,eta_ms,zeta_ms,u_ms,psi_ms,philow_ms,phihigh_ms,pressure_ms,porosity_ms,untimed_ms,cellstep_1e8s,rss_mb,l2_ux,l2_p,g_ms,status,note
12_matrix_hybrid,pipeline R=1 T=112 s1,pipeline,64,1,1,1,1,112,128,128,128,10,1,1,1,2124.949,0.010,1349.291,290.743,309.401,65.586,53.488,55.671,0.759,0.000,0.010,101.325,308.0,,,,ok,
12_matrix_hybrid,pipeline R=2 T=1 s1,pipeline,64,1,1,1,2,1,128,128,128,10,2,1,1,549.650,13.440,308.248,79.510,88.347,24.841,16.951,16.870,2.074,0.000,12.809,52.419,189.9,,,,ok,
12_matrix_hybrid,pipeline R=2 T=2 s1,pipeline,64,1,1,1,2,2,128,128,128,10,2,1,1,548.244,19.036,319.480,79.809,84.572,22.331,16.822,16.441,0.920,0.000,7.869,52.285,189.0,,,,ok,
12_matrix_hybrid,pipeline R=2 T=4 s1,pipeline,64,1,1,1,2,4,128,128,128,10,2,1,1,563.458,23.991,325.645,83.125,87.850,22.155,17.440,17.174,0.528,0.000,9.541,53.736,188.1,,,,ok,
12_matrix_hybrid,pipeline R=2 T=7 s1,pipeline,64,1,1,1,2,7,128,128,128,10,2,1,1,561.049,18.754,324.191,83.654,87.528,21.708,17.511,17.167,0.375,0.000,8.915,53.506,186.4,,,,ok,
12_matrix_hybrid,pipeline R=2 T=8 s1,pipeline,64,1,1,1,2,8,128,128,128,10,2,1,1,567.321,20.784,328.348,84.881,88.361,21.876,17.613,17.293,0.366,0.000,8.583,54.104,185.5,,,,ok,
12_matrix_hybrid,pipeline R=2 T=14 s1,pipeline,64,1,1,1,2,14,128,128,128,10,2,1,1,567.656,23.977,324.622,84.817,91.937,21.988,17.719,17.434,0.306,0.000,8.833,54.136,185.5,,,,ok,
12_matrix_hybrid,pipeline R=2 T=28 s1,pipeline,64,1,1,1,2,28,128,128,128,10,2,1,1,676.281,20.539,386.645,105.880,106.449,25.296,21.555,21.075,0.270,0.000,9.111,64.473,185.5,,,,ok,
12_matrix_hybrid,pipeline R=2 T=56 s1,pipeline,64,1,1,1,2,56,128,128,128,10,2,1,1,933.608,24.386,550.812,139.283,145.773,30.977,26.250,27.350,0.282,0.000,12.881,89.036,161.9,,,,ok,
12_matrix_hybrid,pipeline R=4 T=1 s1,pipeline,64,1,1,1,4,1,128,128,128,10,2,2,1,287.218,16.176,152.925,48.986,45.358,12.810,9.251,8.734,1.124,0.000,8.030,54.783,104.1,,,,ok,
12_matrix_hybrid,pipeline R=4 T=2 s1,pipeline,64,1,1,1,4,2,128,128,128,10,2,2,1,278.910,14.070,152.811,45.349,45.008,11.439,9.092,8.627,0.441,0.000,6.143,53.198,103.2,,,,ok,
12_matrix_hybrid,pipeline R=4 T=4 s1,pipeline,64,1,1,1,4,4,128,128,128,10,2,2,1,279.775,11.055,153.667,46.147,44.327,11.057,9.172,9.257,0.267,0.000,5.881,53.363,103.2,,,,ok,
12_matrix_hybrid,pipeline R=4 T=7 s1,pipeline,64,1,1,1,4,7,128,128,128,10,2,2,1,282.688,12.860,155.537,46.882,44.866,11.146,9.236,8.748,0.209,0.000,6.064,53.917,100.6,,,,ok,
12_matrix_hybrid,pipeline R=4 T=8 s1,pipeline,64,1,1,1,4,8,128,128,128,10,2,2,1,289.665,15.225,160.123,47.393,45.143,11.368,10.572,9.343,0.155,0.000,5.568,55.249,102.4,,,,ok,
12_matrix_hybrid,pipeline R=4 T=14 s1,pipeline,64,1,1,1,4,14,128,128,128,10,2,2,1,335.155,14.924,182.592,59.641,53.094,12.802,11.234,10.596,0.128,0.000,5.068,63.926,101.5,,,,ok,
12_matrix_hybrid,pipeline R=4 T=28 s1,pipeline,64,1,1,1,4,28,128,128,128,10,2,2,1,471.158,23.577,266.800,79.985,73.962,15.439,13.600,13.703,0.140,0.000,7.529,89.866,90.1,,,,ok,
12_matrix_hybrid,pipeline R=7 T=1 s1,pipeline,64,1,1,1,7,1,128,128,128,10,7,1,1,175.705,20.793,92.835,25.425,27.415,8.369,5.359,5.526,0.747,0.000,10.029,56.383,70.0,,,,ok,
12_matrix_hybrid,pipeline R=7 T=2 s1,pipeline,64,1,1,1,7,2,128,128,128,10,7,1,1,175.606,19.139,92.429,25.299,27.420,8.229,5.370,5.558,0.458,0.000,10.843,56.381,70.0,,,,ok,7 rank non si dividono fra 2 socket: niente localita' NUMA
12_matrix_hybrid,pipeline R=7 T=4 s1,pipeline,64,1,1,1,7,4,128,128,128,10,7,1,1,206.286,22.257,112.045,30.305,31.663,8.916,6.499,6.603,0.306,0.000,9.949,66.252,69.1,,,,ok,7 rank non si dividono fra 2 socket: niente localita' NUMA
12_matrix_hybrid,pipeline R=7 T=7 s1,pipeline,64,1,1,1,7,7,128,128,128,10,7,1,1,202.613,26.983,110.588,30.275,31.522,8.498,6.447,6.306,0.168,0.000,8.809,65.070,67.4,,,,ok,7 rank non si dividono fra 2 socket: niente localita' NUMA
12_matrix_hybrid,pipeline R=7 T=8 s1,pipeline,64,1,1,1,7,8,128,128,128,10,7,1,1,204.711,23.202,112.744,30.211,31.509,8.561,6.412,6.266,0.124,0.000,8.884,65.761,65.6,,,,ok,7 rank non si dividono fra 2 socket: niente localita' NUMA
12_matrix_hybrid,pipeline R=7 T=14 s1,pipeline,64,1,1,1,7,14,128,128,128,10,7,1,1,280.470,36.609,159.526,41.330,43.418,9.915,7.820,8.157,0.160,0.000,10.144,90.061,66.5,,,,ok,7 rank non si dividono fra 2 socket: niente localita' NUMA
12_matrix_hybrid,pipeline R=8 T=1 s1,pipeline,64,1,1,1,8,1,128,128,128,10,2,2,2,147.776,10.940,77.077,23.966,25.321,6.816,4.696,4.724,0.691,0.000,4.485,56.372,60.4,,,,ok,
12_matrix_hybrid,pipeline R=8 T=2 s1,pipeline,64,1,1,1,8,2,128,128,128,10,2,2,2,143.523,10.388,75.524,23.597,24.746,5.872,4.621,4.541,0.261,0.000,4.361,54.750,60.4,,,,ok,
12_matrix_hybrid,pipeline R=8 T=4 s1,pipeline,64,1,1,1,8,4,128,128,128,10,2,2,2,150.534,15.481,78.710,24.416,25.860,6.011,4.724,4.600,0.162,0.000,6.051,57.424,59.5,,,,ok,
12_matrix_hybrid,pipeline R=8 T=7 s1,pipeline,64,1,1,1,8,7,128,128,128,10,2,2,2,172.067,12.621,92.076,28.323,30.239,6.601,5.637,5.522,0.114,0.000,3.555,65.638,59.5,,,,ok,
12_matrix_hybrid,pipeline R=8 T=8 s1,pipeline,64,1,1,1,8,8,128,128,128,10,2,2,2,213.312,18.528,116.537,37.643,35.385,7.274,6.034,6.275,0.153,0.000,4.011,81.372,56.9,,,,ok,
12_matrix_hybrid,pipeline R=8 T=14 s1,pipeline,64,1,1,1,8,14,128,128,128,10,2,2,2,241.941,21.190,130.127,42.955,41.997,7.938,6.835,7.118,0.095,0.000,4.876,92.293,54.2,,,,ok,
12_matrix_hybrid,pipeline R=14 T=1 s1,pipeline,64,1,1,1,14,1,128,128,128,10,7,2,1,97.807,16.178,48.773,16.683,14.453,4.780,2.886,2.912,0.594,0.000,6.726,62.682,43.8,,,,ok,
12_matrix_hybrid,pipeline R=14 T=2 s1,pipeline,64,1,1,1,14,2,128,128,128,10,7,2,1,90.860,13.579,47.228,15.334,13.249,4.047,2.774,2.573,0.206,0.000,5.449,58.323,42.9,,,,ok,
12_matrix_hybrid,pipeline R=14 T=4 s1,pipeline,64,1,1,1,14,4,128,128,128,10,7,2,1,107.317,15.547,56.233,19.041,15.783,4.478,3.389,3.156,0.131,0.000,5.106,68.938,41.1,,,,ok,
12_matrix_hybrid,pipeline R=14 T=7 s1,pipeline,64,1,1,1,14,7,128,128,128,10,7,2,1,148.352,21.024,82.602,23.904,22.253,5.264,4.124,4.068,0.123,0.000,6.014,95.307,42.0,,,,ok,
12_matrix_hybrid,pipeline R=14 T=8 s1,pipeline,64,1,1,1,14,8,128,128,128,10,7,2,1,149.263,22.424,81.428,25.809,22.316,5.270,4.129,4.067,0.080,0.000,6.164,95.852,39.4,,,,ok,
12_matrix_hybrid,pipeline R=28 T=1 s1,pipeline,64,1,1,1,28,1,128,128,128,10,7,2,2,66.970,13.372,31.336,10.453,10.432,3.467,1.872,2.286,0.471,0.000,6.653,85.933,29.8,,,,ok,
12_matrix_hybrid,pipeline R=28 T=2 s1,pipeline,64,1,1,1,28,2,128,128,128,10,7,2,2,55.707,10.389,27.432,9.327,9.247,2.540,1.753,1.725,0.125,0.000,3.558,71.416,29.8,,,,ok,
12_matrix_hybrid,pipeline R=28 T=4 s1,pipeline,64,1,1,1,28,4,128,128,128,10,7,2,2,76.791,14.384,39.547,12.328,13.447,2.935,2.110,2.206,0.091,0.000,4.127,98.042,28.9,,,,ok,
12_matrix_hybrid,pipeline R=56 T=1 s1,pipeline,64,1,1,1,56,1,128,128,128,10,7,4,2,34.536,8.297,15.856,5.989,5.388,1.633,1.057,1.045,0.172,0.000,3.396,87.565,23.6,,,,ok,
12_matrix_hybrid,pipeline R=56 T=2 s1,pipeline,64,1,1,1,56,2,128,128,128,10,7,4,2,44.354,9.928,21.544,7.870,7.003,1.836,1.221,1.185,0.151,0.000,3.544,112.496,24.5,,,,ok,
13_matrix_batch,pipeline 128^3 s0 1x1 b=8,pipeline,8,0,1,1,1,1,128,128,128,10,1,1,1,2288.395,0.000,859.796,485.310,588.100,124.982,108.815,117.705,3.684,0.000,0.003,109.119,357.0,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x1 b=16,pipeline,16,0,1,1,1,1,128,128,128,10,1,1,1,1781.291,0.000,770.078,344.190,430.624,86.060,71.034,75.327,3.973,0.000,0.005,84.939,357.0,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x1 b=32,pipeline,32,0,1,1,1,1,128,128,128,10,1,1,1,1733.502,0.000,923.162,284.540,350.129,65.476,52.863,53.309,4.018,0.000,0.005,82.660,357.0,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x1 b=64,pipeline,64,0,1,1,1,1,128,128,128,10,1,1,1,1234.978,0.007,794.294,156.738,165.599,49.511,32.560,32.239,4.033,0.000,0.004,58.888,357.0,,,,ok,
13_matrix_batch,pipeline 128^3 s0 1x1 b=128,pipeline,128,0,1,1,1,1,128,128,128,10,1,1,1,1533.642,0.000,913.778,230.834,242.807,64.815,38.081,39.309,4.014,0.000,0.004,73.130,357.0,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x1 b=256,pipeline,256,0,1,1,1,1,128,128,128,10,1,1,1,1500.733,0.000,914.447,223.823,223.083,63.296,36.412,35.981,3.687,0.000,0.004,71.561,357.0,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x1 b=512,pipeline,512,0,1,1,1,1,128,128,128,10,1,1,1,1526.079,0.000,951.299,219.272,216.467,66.192,34.294,34.633,3.917,0.000,0.005,72.769,357.0,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x1 b=1024,pipeline,1024,0,1,1,1,1,128,128,128,10,1,1,1,1551.966,0.000,977.463,221.870,212.480,68.080,34.266,33.800,4.002,0.000,0.005,74.003,357.0,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x1 b=2048,pipeline,2048,0,1,1,1,1,128,128,128,10,1,1,1,1577.041,0.000,979.303,228.731,212.476,85.622,33.416,33.394,4.095,0.000,0.004,75.199,357.0,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x1 b=4096,pipeline,4096,0,1,1,1,1,128,128,128,10,1,1,1,1673.412,0.000,1059.786,223.696,213.305,105.692,33.591,33.227,4.110,0.000,0.005,79.795,357.9,,,0.000,ok,
13_matrix_batch,schur 128^3 s0 1x1,schur,64,0,1,1,1,1,128,128,128,10,1,1,1,1005.285,0.006,463.805,231.909,217.276,31.262,27.532,29.915,3.577,0.000,0.009,47.936,261.6,,,,ok,riferimento per il batch
13_matrix_batch,pipeline 128^3 s0 1x14 b=8,pipeline,8,0,1,1,1,14,128,128,128,10,1,1,1,7015.094,0.000,1625.248,1859.430,1819.984,533.975,590.305,585.393,0.753,0.000,0.006,334.506,353.5,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x14 b=16,pipeline,16,0,1,1,1,14,128,128,128,10,1,1,1,6097.276,0.000,1478.810,1593.529,1519.320,487.534,514.908,502.407,0.763,0.000,0.005,290.741,351.8,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x14 b=32,pipeline,32,0,1,1,1,14,128,128,128,10,1,1,1,3189.407,0.000,752.036,862.469,805.183,253.694,260.887,254.375,0.756,0.000,0.007,152.083,350.9,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x14 b=64,pipeline,64,0,1,1,1,14,128,128,128,10,1,1,1,1294.736,0.008,830.860,169.167,179.440,44.763,34.986,34.813,0.702,0.000,0.005,61.738,355.2,,,,ok,
13_matrix_batch,pipeline 128^3 s0 1x14 b=128,pipeline,128,0,1,1,1,14,128,128,128,10,1,1,1,693.536,0.000,157.161,208.465,184.904,39.343,52.134,50.768,0.757,0.000,0.004,33.070,355.2,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x14 b=256,pipeline,256,0,1,1,1,14,128,128,128,10,1,1,1,378.122,0.000,113.666,94.030,93.805,23.840,26.346,25.675,0.755,0.000,0.005,18.030,351.8,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x14 b=512,pipeline,512,0,1,1,1,14,128,128,128,10,1,1,1,258.078,0.000,101.272,53.924,61.928,14.778,13.507,11.995,0.670,0.000,0.004,12.306,348.2,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x14 b=1024,pipeline,1024,0,1,1,1,14,128,128,128,10,1,1,1,197.193,0.000,94.277,33.942,41.730,11.986,7.212,7.345,0.696,0.000,0.005,9.403,349.1,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x14 b=2048,pipeline,2048,0,1,1,1,14,128,128,128,10,1,1,1,174.425,0.000,91.459,28.586,29.124,13.529,5.540,5.496,0.687,0.000,0.004,8.317,352.6,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x14 b=4096,pipeline,4096,0,1,1,1,14,128,128,128,10,1,1,1,149.777,0.000,86.812,20.771,21.918,12.189,3.752,3.698,0.633,0.000,0.004,7.142,355.2,,,0.000,ok,
13_matrix_batch,schur 128^3 s0 1x14,schur,64,0,1,1,1,14,128,128,128,10,1,1,1,87.042,0.001,41.259,19.527,17.805,3.406,2.311,2.265,0.462,0.000,0.007,4.150,263.3,,,,ok,riferimento per il batch
13_matrix_batch,pipeline 128^3 s0 1x28 b=8,pipeline,8,0,1,1,1,28,128,128,128,10,1,1,1,11712.245,0.000,2853.291,2962.404,2965.901,954.849,985.863,989.311,0.619,0.000,0.007,558.483,352.6,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x28 b=16,pipeline,16,0,1,1,1,28,128,128,128,10,1,1,1,6695.392,0.000,1533.861,1771.801,1734.406,514.642,571.173,568.839,0.663,0.000,0.007,319.261,344.8,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x28 b=32,pipeline,32,0,1,1,1,28,128,128,128,10,1,1,1,3818.026,0.000,834.958,1038.585,1016.590,273.510,330.759,323.062,0.556,0.000,0.006,182.058,346.5,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x28 b=64,pipeline,64,0,1,1,1,28,128,128,128,10,1,1,1,1500.258,0.008,935.318,207.101,219.645,51.572,43.196,42.763,0.657,0.000,0.006,71.538,354.4,,,,ok,
13_matrix_batch,pipeline 128^3 s0 1x28 b=128,pipeline,128,0,1,1,1,28,128,128,128,10,1,1,1,1078.124,0.000,227.627,320.527,288.321,66.374,89.934,84.744,0.591,0.000,0.006,51.409,343.9,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x28 b=256,pipeline,256,0,1,1,1,28,128,128,128,10,1,1,1,881.614,0.000,221.586,230.935,208.052,74.134,73.327,72.997,0.575,0.000,0.008,42.039,346.5,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x28 b=512,pipeline,512,0,1,1,1,28,128,128,128,10,1,1,1,286.884,0.000,88.294,69.408,65.856,20.415,19.976,22.466,0.463,0.000,0.006,13.680,347.4,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x28 b=1024,pipeline,1024,0,1,1,1,28,128,128,128,10,1,1,1,182.688,0.000,71.808,36.815,42.091,12.146,10.059,9.307,0.456,0.000,0.006,8.711,346.5,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x28 b=2048,pipeline,2048,0,1,1,1,28,128,128,128,10,1,1,1,139.845,0.000,65.535,24.714,26.496,10.290,6.240,6.120,0.446,0.000,0.004,6.668,349.1,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x28 b=4096,pipeline,4096,0,1,1,1,28,128,128,128,10,1,1,1,118.242,0.000,64.082,17.280,18.795,10.126,3.840,3.667,0.447,0.000,0.005,5.638,346.5,,,0.000,ok,
13_matrix_batch,schur 128^3 s0 1x28,schur,64,0,1,1,1,28,128,128,128,10,1,1,1,54.886,0.001,27.421,11.292,10.517,2.601,1.349,1.343,0.357,0.000,0.006,2.617,266.4,,,,ok,riferimento per il batch
13_matrix_batch,pipeline 128^3 s0 1x56 b=8,pipeline,8,0,1,1,1,56,128,128,128,10,,,,,,,,,,,,,,,,,,,,timeout,
13_matrix_batch,pipeline 128^3 s0 1x56 b=16,pipeline,16,0,1,1,1,56,128,128,128,10,1,1,1,12394.954,0.000,2987.108,3184.154,3155.854,986.176,1043.750,1037.348,0.555,0.000,0.009,591.037,334.2,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x56 b=32,pipeline,32,0,1,1,1,56,128,128,128,10,1,1,1,7101.348,0.000,1634.591,1874.773,1849.216,540.788,602.988,598.403,0.582,0.000,0.007,338.619,336.0,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x56 b=64,pipeline,64,0,1,1,1,56,128,128,128,10,1,1,1,1545.895,0.009,976.862,202.361,226.776,53.962,42.805,42.506,0.617,0.000,0.006,73.714,344.8,,,,ok,
13_matrix_batch,pipeline 128^3 s0 1x56 b=128,pipeline,128,0,1,1,1,56,128,128,128,10,1,1,1,2247.171,0.000,464.625,653.377,624.552,144.888,185.251,173.893,0.576,0.000,0.009,107.153,348.2,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x56 b=256,pipeline,256,0,1,1,1,56,128,128,128,10,1,1,1,1143.604,0.000,259.112,301.830,320.465,77.397,99.497,84.771,0.522,0.000,0.010,54.531,332.5,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x56 b=512,pipeline,512,0,1,1,1,56,128,128,128,10,1,1,1,630.173,0.000,150.043,159.531,184.457,39.451,40.260,55.928,0.496,0.000,0.007,30.049,333.4,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x56 b=1024,pipeline,1024,0,1,1,1,56,128,128,128,10,1,1,1,302.581,0.000,88.186,73.593,75.813,21.148,22.173,21.208,0.448,0.000,0.012,14.428,345.6,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x56 b=2048,pipeline,2048,0,1,1,1,56,128,128,128,10,1,1,1,208.744,0.000,64.890,50.105,53.682,12.566,14.187,12.832,0.472,0.000,0.010,9.954,334.2,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 1x56 b=4096,pipeline,4096,0,1,1,1,56,128,128,128,10,1,1,1,142.632,0.000,52.403,29.332,31.697,8.482,9.693,10.671,0.344,0.000,0.010,6.801,339.5,,,0.000,ok,
13_matrix_batch,schur 128^3 s0 1x56,schur,64,0,1,1,1,56,128,128,128,10,1,1,1,72.588,0.001,27.946,19.653,20.305,2.343,0.833,1.139,0.363,0.000,0.006,3.461,311.3,,,,ok,riferimento per il batch
13_matrix_batch,pipeline 128^3 s0 8x1 b=8,pipeline,8,0,1,1,8,1,128,128,128,10,2,2,2,317.248,15.474,119.068,65.766,83.030,17.668,15.317,16.682,0.571,0.000,-0.854,121.020,69.1,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 8x1 b=16,pipeline,16,0,1,1,8,1,128,128,128,10,2,2,2,247.439,12.172,103.101,48.987,61.440,12.186,9.826,10.663,0.710,0.000,0.526,94.390,69.1,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 8x1 b=32,pipeline,32,0,1,1,8,1,128,128,128,10,2,2,2,212.443,12.682,95.617,41.951,51.464,9.498,7.338,7.687,0.663,0.000,-1.775,81.041,69.1,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 8x1 b=64,pipeline,64,0,1,1,8,1,128,128,128,10,2,2,2,148.013,13.767,75.645,24.853,25.987,6.797,4.549,4.629,0.741,0.000,4.812,56.462,69.1,,,,ok,
13_matrix_batch,pipeline 128^3 s0 8x1 b=128,pipeline,128,0,1,1,8,1,128,128,128,10,2,2,2,187.296,12.488,97.693,34.889,33.884,7.710,5.438,5.748,0.714,0.000,1.220,71.448,69.1,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 8x1 b=256,pipeline,256,0,1,1,8,1,128,128,128,10,2,2,2,201.242,13.386,113.735,34.998,34.458,8.192,5.275,5.307,0.650,0.000,-1.373,76.768,69.1,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 8x1 b=512,pipeline,512,0,1,1,8,1,128,128,128,10,2,2,2,202.606,17.931,115.969,35.539,34.536,8.933,5.317,5.350,0.527,0.000,-3.565,77.288,69.1,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 8x1 b=1024,pipeline,1024,0,1,1,8,1,128,128,128,10,2,2,2,219.840,24.306,127.124,39.231,31.990,10.199,5.804,5.821,0.472,0.000,-0.801,83.862,69.1,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 8x1 b=2048,pipeline,2048,0,1,1,8,1,128,128,128,10,2,2,2,243.691,42.123,140.973,39.825,33.454,12.244,6.902,6.848,0.460,0.000,2.985,92.961,69.1,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 8x1 b=4096,pipeline,4096,0,1,1,8,1,128,128,128,10,2,2,2,292.080,82.590,175.551,46.917,39.297,19.697,9.148,9.048,0.498,0.000,-8.076,111.420,69.1,,,0.000,ok,
13_matrix_batch,schur 128^3 s0 8x1,schur,64,0,1,1,8,1,128,128,128,10,2,2,2,160.129,11.937,69.333,32.220,41.365,5.018,4.025,4.267,0.527,0.000,3.374,61.084,56.9,,,,ok,riferimento per il batch
13_matrix_batch,pipeline 128^3 s0 8x7 b=8,pipeline,8,0,1,1,8,7,128,128,128,10,2,2,2,909.185,201.305,205.091,247.087,240.945,67.166,78.728,80.287,0.107,0.000,-10.226,346.827,67.4,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 8x7 b=16,pipeline,16,0,1,1,8,7,128,128,128,10,2,2,2,503.570,87.147,106.524,156.442,155.094,33.917,49.630,47.776,0.093,0.000,-45.906,192.097,67.4,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 8x7 b=32,pipeline,32,0,1,1,8,7,128,128,128,10,2,2,2,288.341,42.226,60.631,87.575,86.897,18.121,28.639,25.558,0.094,0.000,-19.174,109.993,65.6,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 8x7 b=64,pipeline,64,0,1,1,8,7,128,128,128,10,2,2,2,172.489,13.303,89.782,29.595,31.620,6.703,5.518,5.499,0.101,0.000,3.671,65.799,67.4,,,,ok,
13_matrix_batch,pipeline 128^3 s0 8x7 b=128,pipeline,128,0,1,1,8,7,128,128,128,10,2,2,2,89.376,12.406,27.152,20.470,21.294,5.404,6.081,7.046,0.096,0.000,1.833,34.094,64.8,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 8x7 b=256,pipeline,256,0,1,1,8,7,128,128,128,10,2,2,2,61.188,7.036,23.237,12.535,13.227,3.373,3.326,3.224,0.090,0.000,2.176,23.341,65.6,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 8x7 b=512,pipeline,512,0,1,1,8,7,128,128,128,10,2,2,2,51.176,6.000,22.213,9.370,10.352,2.554,2.097,2.107,0.094,0.000,2.389,19.522,67.4,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 8x7 b=1024,pipeline,1024,0,1,1,8,7,128,128,128,10,2,2,2,46.290,6.545,22.324,7.957,8.200,2.155,1.616,1.624,0.097,0.000,2.317,17.658,68.2,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 8x7 b=2048,pipeline,2048,0,1,1,8,7,128,128,128,10,2,2,2,46.068,9.263,23.810,7.596,7.253,2.423,1.540,1.546,0.095,0.000,1.805,17.573,68.2,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 8x7 b=4096,pipeline,4096,0,1,1,8,7,128,128,128,10,2,2,2,51.427,15.147,27.188,8.441,7.639,3.003,1.861,1.868,0.092,0.000,1.335,19.618,68.2,,,0.000,ok,
13_matrix_batch,schur 128^3 s0 8x7,schur,64,0,1,1,8,7,128,128,128,10,2,2,2,1355.075,616.385,289.771,328.696,366.182,81.778,97.819,110.604,0.148,0.000,80.077,516.558,52.5,,,,ok,riferimento per il batch
13_matrix_batch,pipeline 128^3 s0 28x2 b=8,pipeline,8,0,1,1,28,2,128,128,128,10,7,2,2,147.753,24.220,40.994,37.103,38.254,10.133,9.982,10.227,0.081,0.000,0.979,189.855,38.5,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 28x2 b=16,pipeline,16,0,1,1,28,2,128,128,128,10,7,2,2,99.963,21.389,30.220,24.308,23.782,7.384,6.236,7.127,0.089,0.000,0.817,128.447,38.5,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 28x2 b=32,pipeline,32,0,1,1,28,2,128,128,128,10,7,2,2,65.098,13.229,24.153,13.176,14.911,4.489,3.301,3.882,0.091,0.000,1.095,83.648,37.6,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 28x2 b=64,pipeline,64,0,1,1,28,2,128,128,128,10,7,2,2,55.731,10.597,27.128,9.222,9.486,2.545,1.695,1.690,0.119,0.000,3.846,71.163,37.6,,,,ok,
13_matrix_batch,pipeline 128^3 s0 28x2 b=128,pipeline,128,0,1,1,28,2,128,128,128,10,7,2,2,45.271,10.027,20.501,8.290,9.164,2.824,1.484,1.471,0.134,0.000,1.403,58.171,37.6,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 28x2 b=256,pipeline,256,0,1,1,28,2,128,128,128,10,7,2,2,43.443,11.008,20.527,7.878,8.034,2.178,1.312,1.316,0.124,0.000,2.074,55.822,38.5,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 28x2 b=512,pipeline,512,0,1,1,28,2,128,128,128,10,7,2,2,47.305,15.618,21.987,9.819,8.347,2.335,1.380,1.402,0.104,0.000,1.931,60.785,39.4,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 28x2 b=1024,pipeline,1024,0,1,1,28,2,128,128,128,10,7,2,2,55.775,24.621,25.437,12.574,9.717,3.352,1.672,1.676,0.085,0.000,1.262,71.668,39.4,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 28x2 b=2048,pipeline,2048,0,1,1,28,2,128,128,128,10,7,2,2,61.118,30.097,34.254,10.057,8.027,5.146,1.759,1.745,0.079,0.000,0.051,78.534,40.2,,,0.000,ok,
13_matrix_batch,pipeline 128^3 s0 28x2 b=4096,pipeline,4096,0,1,1,28,2,128,128,128,10,7,2,2,85.379,52.814,55.355,10.464,8.302,7.603,1.830,1.751,0.084,0.000,-0.010,109.708,41.1,,,0.000,ok,
